timestamp_unix_s,timestamp_perf_s,sensor1_x,sensor2_x,sensor3_x,sensor4_x,sensor5_x,sensor6_x,sensor7_x,sensor8_x,sensor1_y,sensor2_y,sensor3_y,sensor4_y,sensor5_y,sensor6_y,sensor7_y,sensor8_y,sensor1_z,sensor2_z,sensor3_z,sensor4_z,sensor5_z,sensor6_z,sensor7_z,sensor8_z,sensor1_mag,sensor2_mag,sensor3_mag,sensor4_mag,sensor5_mag,sensor6_mag,sensor7_mag,sensor8_mag
1781983097.092098,49090.673890718,0.0,0.0,0.0,6204.00048828125,-1250.4000244140625,2596.800048828125,5870.400390625,-4231.2001953125,0.0,0.0,0.0,3129.60009765625,26.400001525878906,4528.80029296875,-2294.400146484375,2131.2001953125,0.0,0.0,0.0,-7124.47998046875,851.8399658203125,2238.015869140625,-7376.16015625,8557.1201171875,0.0,0.0,0.0,9951.996474172607,1513.2179315961087,5679.975142349907,9702.247751376362,9781.072234948866
1781983097.1148922,49090.696685377,0.0,0.0,0.0,6204.00048828125,-1250.4000244140625,2594.400146484375,5870.400390625,-4236.0,0.0,0.0,0.0,3129.60009765625,19.200000762939453,4528.80029296875,-2296.800048828125,2133.60009765625,0.0,0.0,0.0,-7124.47998046875,847.968017578125,2238.015869140625,-7383.90380859375,8560.9921875,0.0,0.0,0.0,9951.996474172607,1510.933029594416,5678.878343845486,9708.703655231851,9787.059446593486
1781983097.2710693,49090.85286153,0.0,0.0,0.0,6204.00048828125,-1248.0,2599.2001953125,5868.0,-4236.0,0.0,0.0,0.0,3129.60009765625,19.200000762939453,4528.80029296875,-2299.2001953125,2131.2001953125,0.0,0.0,0.0,-7128.35205078125,851.8399658203125,2245.760009765625,-7372.2880859375,8553.248046875,0.0,0.0,0.0,9954.768796397095,1511.126721158106,5684.128057175425,9698.988460668517,9779.762902231885
1781983097.3035293,49090.885321583,0.0,0.0,0.0,6206.400390625,-1248.0,2599.2001953125,5872.80029296875,-4238.400390625,0.0,0.0,0.0,3127.2001953125,19.200000762939453,4531.2001953125,-2299.2001953125,2133.60009765625,0.0,0.0,0.0,-7128.35205078125,851.8399658203125,2241.887939453125,-7376.16015625,8557.1201171875,0.0,0.0,0.0,9955.510525843963,1511.126721158106,5684.512151308849,9704.836086707952,9784.712154577872
1781983097.303623,49090.885415067,0.0,0.0,0.0,6204.00048828125,-1248.0,2599.2001953125,5868.0,-4233.60009765625,0.0,0.0,0.0,3132.000244140625,19.200000762939453,4528.80029296875,-2296.800048828125,2126.400146484375,0.0,0.0,0.0,-7124.47998046875,847.968017578125,2245.760009765625,-7376.16015625,8560.9921875,0.0,0.0,0.0,9952.751507999732,1508.947447350196,5684.128057175425,9701.363466799237,9784.45372027891
1781983097.3137457,49090.895538309,0.0,0.0,0.0,6204.00048828125,-1248.0,2599.2001953125,5868.0,-4236.0,0.0,0.0,0.0,3127.2001953125,14.40000057220459,4531.2001953125,-2294.400146484375,2136.0,0.0,0.0,0.0,-7124.47998046875,851.8399658203125,2238.015869140625,-7380.03173828125,8557.1201171875,0.0,0.0,0.0,9951.242038673188,1511.0733560569554,5682.986177691957,9703.739716739423,9784.196272559899
1781983097.322227,49090.904018665,0.0,0.0,0.0,6204.00048828125,-1248.0,2596.800048828125,5868.0,-4236.0,0.0,0.0,0.0,3129.60009765625,24.0,4526.400390625,-2296.800048828125,2131.2001953125,0.0,0.0,0.0,-7120.60791015625,851.8399658203125,2238.015869140625,-7376.16015625,8557.1201171875,0.0,0.0,0.0,9949.224886393098,1511.19533064682,5678.061818998554,9701.363466799237,9783.14954257958
1781983097.3235877,49090.905380332,0.0,0.0,0.0,6204.00048828125,-1248.0,2596.800048828125,5868.0,-4238.400390625,0.0,0.0,0.0,3129.60009765625,24.0,4526.400390625,-2292.0,2131.2001953125,0.0,0.0,0.0,-7124.47998046875,844.0960083007812,2238.015869140625,-7380.03173828125,8557.1201171875,0.0,0.0,0.0,9951.996474172607,1506.8437447954955,5678.061818998554,9703.172494500886,9784.189125508829
1781983097.3340447,49090.915837266,0.0,0.0,0.0,6204.00048828125,-1248.0,2592.0,5872.80029296875,-4238.400390625,0.0,0.0,0.0,3132.000244140625,19.200000762939453,4528.80029296875,-2296.800048828125,2128.800048828125,0.0,0.0,0.0,-7128.35205078125,847.968017578125,2245.760009765625,-7372.2880859375,8553.248046875,0.0,0.0,0.0,9955.523619969377,1508.947447350196,5680.839208695871,9701.32492845419,9780.280142741913
1781983097.3423731,49090.924165727,0.0,0.0,0.0,6208.80029296875,-1250.4000244140625,2592.0,5865.60009765625,-4233.60009765625,0.0,0.0,0.0,3132.000244140625,19.200000762939453,4528.80029296875,-2294.400146484375,2131.2001953125,0.0,0.0,0.0,-7124.47998046875,847.968017578125,2241.887939453125,-7376.16015625,8553.248046875,0.0,0.0,0.0,9955.744150959574,1510.933029594416,5679.309608276275,9699.344059701283,9778.723649369893
