timestamp_unix_s,timestamp_perf_s,sensor1_x,sensor2_x,sensor3_x,sensor4_x,sensor5_x,sensor6_x,sensor7_x,sensor8_x,sensor1_y,sensor2_y,sensor3_y,sensor4_y,sensor5_y,sensor6_y,sensor7_y,sensor8_y,sensor1_z,sensor2_z,sensor3_z,sensor4_z,sensor5_z,sensor6_z,sensor7_z,sensor8_z,sensor1_mag,sensor2_mag,sensor3_mag,sensor4_mag,sensor5_mag,sensor6_mag,sensor7_mag,sensor8_mag
1781983070.7625537,49064.344346202,0.0,0.0,0.0,6199.2001953125,-1248.0,2594.400146484375,5863.2001953125,-4228.80029296875,0.0,0.0,0.0,3124.800048828125,21.600000381469727,4526.400390625,-2294.400146484375,2128.800048828125,0.0,0.0,0.0,-7128.35205078125,847.968017578125,2241.887939453125,-7380.03173828125,8549.3759765625,0.0,0.0,0.0,9950.269411759464,1508.9798934551297,5678.492242611032,9700.837954555196,9772.73611402289
1781983070.781541,49064.363333934,0.0,0.0,0.0,6196.80029296875,-1245.60009765625,2594.400146484375,5858.400390625,-4226.400390625,0.0,0.0,0.0,3124.800048828125,24.0,4528.80029296875,-2294.400146484375,2128.800048828125,0.0,0.0,0.0,-7120.60791015625,847.968017578125,2241.887939453125,-7372.2880859375,8553.248046875,0.0,0.0,0.0,9943.227153508744,1507.0319711660516,5680.405420983379,9692.046161214806,9775.085782801949
1781983070.7960446,49064.377836756,0.0,0.0,0.0,6199.2001953125,-1248.0,2594.400146484375,5863.2001953125,-4231.2001953125,0.0,0.0,0.0,3122.400146484375,16.80000114440918,4524.0,-2294.400146484375,2128.800048828125,0.0,0.0,0.0,-7116.73583984375,851.8399658203125,2245.760009765625,-7368.416015625,8549.3759765625,0.0,0.0,0.0,9941.196846981993,1511.098132950737,5678.109380906698,9692.004082841642,9773.774824975617
1781983070.819233,49064.401025872,0.0,0.0,0.0,6196.80029296875,-1245.60009765625,2594.400146484375,5858.400390625,-4228.80029296875,0.0,0.0,0.0,3129.60009765625,16.80000114440918,4526.400390625,-2292.0,2131.2001953125,0.0,0.0,0.0,-7124.47998046875,847.968017578125,2238.015869140625,-7368.416015625,8553.248046875,0.0,0.0,0.0,9947.509519185573,1506.9345049321444,5676.964650837062,9688.533104458804,9776.64657956314
1781983070.8413389,49064.423132101,0.0,0.0,0.0,6194.400390625,-1248.0,2594.400146484375,5863.2001953125,-4228.80029296875,0.0,0.0,0.0,3129.60009765625,16.80000114440918,4521.60009765625,-2294.400146484375,2131.2001953125,0.0,0.0,0.0,-7120.60791015625,847.968017578125,2238.015869140625,-7368.416015625,8549.3759765625,0.0,0.0,0.0,9943.241422232737,1508.9188178539716,5673.137984724894,9692.004082841642,9773.259219878322
1781983070.8507926,49064.432585548,0.0,0.0,0.0,6199.2001953125,-1250.4000244140625,2594.400146484375,5860.80029296875,-4231.2001953125,0.0,0.0,0.0,3124.800048828125,19.200000762939453,4528.80029296875,-2294.400146484375,2131.2001953125,0.0,0.0,0.0,-7120.60791015625,844.0960083007812,2234.14404296875,-7372.2880859375,8549.3759765625,0.0,0.0,0.0,9944.722993472395,1508.7633785035007,5677.3535928639085,9693.496981394594,9774.297875240787
1781983070.860011,49064.441803818,0.0,0.0,0.0,6196.80029296875,-1250.4000244140625,2594.400146484375,5863.2001953125,-4226.400390625,0.0,0.0,0.0,3124.800048828125,19.200000762939453,4524.0,-2294.400146484375,2136.0,0.0,0.0,0.0,-7116.73583984375,851.8399658203125,2238.015869140625,-7372.2880859375,8553.248046875,0.0,0.0,0.0,9940.454628949843,1513.1094436466703,5675.050938150548,9694.948178538969,9776.65630025144
1781983070.8691099,49064.450902405,0.0,0.0,0.0,6199.2001953125,-1248.0,2592.0,5860.80029296875,-4233.60009765625,0.0,0.0,0.0,3129.60009765625,16.80000114440918,4528.80029296875,-2292.0,2133.60009765625,0.0,0.0,0.0,-7116.73583984375,847.968017578125,2230.27197265625,-7368.416015625,8549.3759765625,0.0,0.0,0.0,9943.460607199542,1508.9188178539716,5674.734281498107,9689.984450626409,9775.860512109293
1781983070.8795059,49064.461299073,0.0,0.0,0.0,6196.80029296875,-1248.0,2599.2001953125,5865.60009765625,-4228.80029296875,0.0,0.0,0.0,3124.800048828125,16.80000114440918,4524.0,-2296.800048828125,2131.2001953125,0.0,0.0,0.0,-7120.60791015625,847.968017578125,2238.015869140625,-7368.416015625,8557.1201171875,0.0,0.0,0.0,9943.227153508744,1508.9188178539716,5677.246928383317,9694.024424832078,9780.034299034316
1781983070.888934,49064.47072611,0.0,0.0,0.0,6196.80029296875,-1248.0,2592.0,5863.2001953125,-4226.400390625,0.0,0.0,0.0,3124.800048828125,19.200000762939453,4524.0,-2294.400146484375,2131.2001953125,0.0,0.0,0.0,-7124.47998046875,844.0960083007812,2230.27197265625,-7364.5439453125,8553.248046875,0.0,0.0,0.0,9946.000412637928,1506.7749371616883,5670.9040788939465,9689.060639966037,9775.608762923473
1781983070.8996215,49064.481414687,0.0,0.0,0.0,6199.2001953125,-1245.60009765625,2596.800048828125,5863.2001953125,-4231.2001953125,0.0,0.0,0.0,3124.800048828125,21.600000381469727,4521.60009765625,-2294.400146484375,2131.2001953125,0.0,0.0,0.0,-7116.73583984375,851.8399658203125,2234.14404296875,-7372.2880859375,8557.1201171875,0.0,0.0,0.0,9941.950886060307,1509.1777531710736,5672.709893997006,9694.948178538969,9781.072234948866
1781983070.900372,49064.482164792,0.0,0.0,0.0,6199.2001953125,-1248.0,2596.800048828125,5863.2001953125,-4231.2001953125,0.0,0.0,0.0,3132.000244140625,21.600000381469727,4526.400390625,-2294.400146484375,2131.2001953125,0.0,0.0,0.0,-7120.60791015625,851.8399658203125,2234.14404296875,-7364.5439453125,8557.1201171875,0.0,0.0,0.0,9946.987765200038,1511.1591204718418,5676.536848693634,9689.060639966037,9781.072234948866
