timestamp_unix_s,timestamp_perf_s,sensor1_x,sensor2_x,sensor3_x,sensor4_x,sensor5_x,sensor6_x,sensor7_x,sensor8_x,sensor1_y,sensor2_y,sensor3_y,sensor4_y,sensor5_y,sensor6_y,sensor7_y,sensor8_y,sensor1_z,sensor2_z,sensor3_z,sensor4_z,sensor5_z,sensor6_z,sensor7_z,sensor8_z,sensor1_mag,sensor2_mag,sensor3_mag,sensor4_mag,sensor5_mag,sensor6_mag,sensor7_mag,sensor8_mag
1781981798.3140025,47791.895794741,0.0,-4372.80029296875,0.0,5205.60009765625,-1809.60009765625,1884.0001220703125,-1003.2000122070312,-5414.400390625,0.0,-3328.800048828125,0.0,2971.2001953125,-55.20000076293945,4291.2001953125,-624.0,2325.60009765625,0.0,-2617.471923828125,0.0,-6981.2158203125,545.9520263671875,2272.864013671875,-2636.83203125,8212.51171875,0.0,6087.154625873588,0.0,9201.28672018894,1890.9688439041443,5208.624233025033,2889.4064140439277,10107.892764311708
1781981798.4196393,47792.00143167,0.0,-4365.60009765625,0.0,5205.60009765625,-1809.60009765625,1884.0001220703125,-1000.800048828125,-5416.80029296875,0.0,-3324.000244140625,0.0,2973.60009765625,-57.60000228881836,4291.2001953125,-631.2000122070312,2325.60009765625,0.0,-2617.471923828125,0.0,-6988.9599609375,549.823974609375,2276.736083984375,-2636.83203125,8208.6396484375,0.0,6079.35860989724,0.0,9207.938490948314,1892.1619055346275,5210.315035804217,2890.137947256244,10106.033153815853
1781981798.419728,47792.001520998,0.0,-4365.60009765625,0.0,5205.60009765625,-1809.60009765625,1881.60009765625,-1000.800048828125,-5416.80029296875,0.0,-3331.2001953125,0.0,2971.2001953125,-55.20000076293945,4288.80029296875,-624.0,2328.0,0.0,-2617.471923828125,0.0,-6985.087890625,545.9520263671875,2276.736083984375,-2636.83203125,8208.6396484375,0.0,6083.298301574139,0.0,9204.224889533056,1890.9688439041443,5207.470986629244,2888.5740251481143,10106.585689133915
1781981798.419832,47792.001624435,0.0,-4360.80029296875,0.0,5205.60009765625,-1807.2000732421875,1888.800048828125,-1000.800048828125,-5416.80029296875,0.0,-3331.2001953125,0.0,2968.800048828125,-55.20000076293945,4288.80029296875,-626.4000244140625,2328.0,0.0,-2621.343994140625,0.0,-6985.087890625,545.9520263671875,2268.991943359375,-2636.83203125,8212.51171875,0.0,6081.522693538477,0.0,9203.450382676958,1888.6722214045599,5206.697419329427,2889.0934372820684,10109.730864098827
1781981798.4310787,47792.012870568,0.0,-4360.80029296875,0.0,5212.80029296875,-1809.60009765625,1884.0001220703125,-998.4000244140625,-5414.400390625,0.0,-3331.2001953125,0.0,2971.2001953125,-55.20000076293945,4291.2001953125,-626.4000244140625,2328.0,0.0,-2613.60009765625,0.0,-6973.47216796875,542.0800170898438,2268.991943359375,-2640.7041015625,8212.51171875,0.0,6078.188826194456,0.0,9199.49083223821,1889.8545707143348,5206.935760621667,2891.7983593855483,10108.445197982044
1781981798.4394987,47792.021290937,0.0,-4363.2001953125,0.0,5205.60009765625,-1807.2000732421875,1888.800048828125,-1000.800048828125,-5416.80029296875,0.0,-3331.2001953125,0.0,2971.2001953125,-57.60000228881836,4291.2001953125,-626.4000244140625,2328.0,0.0,-2609.72802734375,0.0,-6977.34375,545.9520263671875,2268.991943359375,-2629.087890625,8208.6396484375,0.0,6078.247367648719,0.0,9198.349242282979,1888.7438894896995,5208.6744167525885,2882.027214470975,10106.585689133915
1781981798.4511375,47792.032929654,0.0,-4365.60009765625,0.0,5208.0,-1804.800048828125,1888.800048828125,-1000.800048828125,-5419.2001953125,0.0,-3326.400146484375,0.0,2966.400146484375,-57.60000228881836,4291.2001953125,-626.4000244140625,2325.60009765625,0.0,-2613.60009765625,0.0,-6977.34375,549.823974609375,2265.119873046875,-2636.83203125,8208.6396484375,0.0,6079.005479324417,0.0,9198.158491498534,1887.5718210359375,5206.988840008691,2889.0934372820684,10107.319696585932
1781981798.458571,47792.040363775,0.0,-4363.2001953125,0.0,5208.0,-1809.60009765625,1886.4000244140625,-998.4000244140625,-5416.80029296875,0.0,-3328.800048828125,0.0,2968.800048828125,-52.80000305175781,4291.2001953125,-628.800048828125,2328.0,0.0,-2617.471923828125,0.0,-6981.2158203125,549.823974609375,2268.991943359375,-2632.9599609375,8212.51171875,0.0,6080.261917177719,0.0,9201.870030580925,1892.0218700678452,5207.804586136961,2885.2504685133063,10109.730864098827
1781981798.4707956,47792.052588194,0.0,-4365.60009765625,0.0,5208.0,-1809.60009765625,1886.4000244140625,-1000.800048828125,-5409.60009765625,0.0,-3326.400146484375,0.0,2966.400146484375,-57.60000228881836,4291.2001953125,-626.4000244140625,2328.0,0.0,-2613.60009765625,0.0,-6977.34375,549.823974609375,2268.991943359375,-2629.087890625,8212.51171875,0.0,6079.005479324417,0.0,9198.158491498534,1892.1619055346275,5207.804586136961,2882.027214470975,10105.874823446438
1781981798.4799428,47792.061735205,0.0,-4365.60009765625,0.0,5208.0,-1809.60009765625,1886.4000244140625,-998.4000244140625,-5412.0,0.0,-3326.400146484375,0.0,2971.2001953125,-62.400001525878906,4288.80029296875,-621.6000366210938,2330.400146484375,0.0,-2617.471923828125,0.0,-6977.34375,545.9520263671875,2265.119873046875,-2636.83203125,8216.3837890625,0.0,6080.671132302424,0.0,9199.707626130794,1891.1927159129968,5204.1407594674165,2887.225722956788,10110.85908377243
