timestamp_unix_s,timestamp_perf_s,sensor1_x,sensor2_x,sensor3_x,sensor4_x,sensor5_x,sensor6_x,sensor7_x,sensor8_x,sensor1_y,sensor2_y,sensor3_y,sensor4_y,sensor5_y,sensor6_y,sensor7_y,sensor8_y,sensor1_z,sensor2_z,sensor3_z,sensor4_z,sensor5_z,sensor6_z,sensor7_z,sensor8_z,sensor1_mag,sensor2_mag,sensor3_mag,sensor4_mag,sensor5_mag,sensor6_mag,sensor7_mag,sensor8_mag
1781982823.357533,48816.939325277,0.0,0.0,0.0,5846.400390625,-1224.0,2373.60009765625,5620.80029296875,-4744.80029296875,0.0,0.0,0.0,3067.2001953125,-12.0,4348.80029296875,-2191.2001953125,2409.60009765625,0.0,0.0,0.0,-7035.423828125,700.8319702148438,2160.575927734375,-7310.3359375,8348.0322265625,0.0,0.0,0.0,9648.072502161986,1410.491208932271,5405.009690206309,9478.173122943004,9899.946692104326
1781982823.3767602,48816.958554516,0.0,0.0,0.0,5844.0,-1221.60009765625,2371.2001953125,5625.60009765625,-4744.80029296875,0.0,0.0,0.0,3067.2001953125,-4.800000190734863,4351.2001953125,-2191.2001953125,2409.60009765625,0.0,0.0,0.0,-7035.423828125,708.5759887695312,2164.447998046875,-7310.3359375,8348.0322265625,0.0,0.0,0.0,9646.618136915862,1412.2357347328063,5407.436420540394,9481.020318182615,9899.946692104326
1781982823.39047,48816.97226348,0.0,0.0,0.0,5844.0,-1224.0,2376.0,5625.60009765625,-4747.2001953125,0.0,0.0,0.0,3067.2001953125,-9.600000381469727,4351.2001953125,-2191.2001953125,2412.0,0.0,0.0,0.0,-7035.423828125,700.8319702148438,2164.447998046875,-7310.3359375,8344.16015625,0.0,0.0,0.0,9646.618136915862,1410.4728322383753,5409.542889740007,9481.020318182615,9898.417166775962
1781982823.4175115,48816.999304471,0.0,0.0,0.0,5846.400390625,-1221.60009765625,2368.800048828125,5625.60009765625,-4747.2001953125,0.0,0.0,0.0,3062.400146484375,-2.4000000953674316,4351.2001953125,-2191.2001953125,2412.0,0.0,0.0,0.0,-7035.423828125,704.7039794921875,2160.575927734375,-7314.2080078125,8344.16015625,0.0,0.0,0.0,9646.547601397959,1410.29084138923,5404.835349066697,9484.006196551964,9898.417166775962
1781982823.4461317,48817.027924358,0.0,0.0,0.0,5841.60009765625,-1224.0,2373.60009765625,5630.400390625,-4742.400390625,0.0,0.0,0.0,3069.60009765625,-2.4000000953674316,4348.80029296875,-2188.800048828125,2409.60009765625,0.0,0.0,0.0,-7039.2958984375,708.5759887695312,2164.447998046875,-7314.2080078125,8344.16015625,0.0,0.0,0.0,9648.75241708625,1414.3060813915695,5406.558660365017,9486.300279563611,9895.531456610866
1781982823.4560406,48817.037833533,0.0,0.0,0.0,5836.80029296875,-1221.60009765625,2371.2001953125,5625.60009765625,-4747.2001953125,0.0,0.0,0.0,3067.2001953125,-7.200000286102295,4348.80029296875,-2191.2001953125,2404.800048828125,0.0,0.0,0.0,-7031.5517578125,700.8319702148438,2168.320068359375,-7310.3359375,8336.416015625,0.0,0.0,0.0,9639.433324678437,1408.3764017737228,5407.057080633154,9481.020318182615,9890.136751066073
1781982823.4666798,48817.048472424,0.0,0.0,0.0,5846.400390625,-1219.2000732421875,2376.0,5628.0,-4747.2001953125,0.0,0.0,0.0,3064.800048828125,-7.200000286102295,4351.2001953125,-2191.2001953125,2412.0,0.0,0.0,0.0,-7043.16796875,700.8319702148438,2160.575927734375,-7310.3359375,8340.2880859375,0.0,0.0,0.0,9652.958712375343,1406.2951713893833,5407.994774331129,9482.444506299076,9895.153311131973
1781982823.478648,48817.060441307,0.0,0.0,0.0,5846.400390625,-1221.60009765625,2371.2001953125,5625.60009765625,-4749.60009765625,0.0,0.0,0.0,3067.2001953125,-4.800000190734863,4356.0,-2193.60009765625,2409.60009765625,0.0,0.0,0.0,-7035.423828125,700.8319702148438,2164.447998046875,-7310.3359375,8340.2880859375,0.0,0.0,0.0,9648.072502161986,1408.366177196403,5411.2994282796035,9481.575257640026,9895.720240321685
1781982823.4880693,48817.069861312,0.0,0.0,0.0,5844.0,-1221.60009765625,2376.0,5623.2001953125,-4747.2001953125,0.0,0.0,0.0,3067.2001953125,-7.200000286102295,4351.2001953125,-2193.60009765625,2409.60009765625,0.0,0.0,0.0,-7035.423828125,704.7039794921875,2168.320068359375,-7306.4638671875,8340.2880859375,0.0,0.0,0.0,9646.618136915862,1410.3071783515834,5411.093333009286,9477.166035662589,9894.568595013683
1781982823.4989848,48817.08077706,0.0,0.0,0.0,5841.60009765625,-1221.60009765625,2376.0,5625.60009765625,-4747.2001953125,0.0,0.0,0.0,3069.60009765625,-7.200000286102295,4348.80029296875,-2193.60009765625,2416.800048828125,0.0,0.0,0.0,-7039.2958984375,700.8319702148438,2160.575927734375,-7306.4638671875,8344.16015625,0.0,0.0,0.0,9648.75241708625,1408.3764017737228,5406.06403288292,9478.59019526132,9899.587914834672
