timestamp_unix_s,timestamp_perf_s,sensor1_x,sensor2_x,sensor3_x,sensor4_x,sensor5_x,sensor6_x,sensor7_x,sensor8_x,sensor1_y,sensor2_y,sensor3_y,sensor4_y,sensor5_y,sensor6_y,sensor7_y,sensor8_y,sensor1_z,sensor2_z,sensor3_z,sensor4_z,sensor5_z,sensor6_z,sensor7_z,sensor8_z,sensor1_mag,sensor2_mag,sensor3_mag,sensor4_mag,sensor5_mag,sensor6_mag,sensor7_mag,sensor8_mag
1781983119.753238,49113.335031104,0.0,0.0,0.0,6199.2001953125,-1250.4000244140625,2594.400146484375,5868.0,-4243.2001953125,0.0,0.0,0.0,3129.60009765625,19.200000762939453,4526.400390625,-2294.400146484375,2128.800048828125,0.0,0.0,0.0,-7124.47998046875,847.968017578125,2238.015869140625,-7372.2880859375,8560.9921875,0.0,0.0,0.0,9949.004715292507,1510.933029594416,5676.964650837062,9697.851703044522,9789.132994286405
1781983119.7738178,49113.355610662,0.0,0.0,0.0,6201.60009765625,-1250.4000244140625,2596.800048828125,5865.60009765625,-4245.60009765625,0.0,0.0,0.0,3129.60009765625,19.200000762939453,4528.80029296875,-2294.400146484375,2131.2001953125,0.0,0.0,0.0,-7124.47998046875,851.8399658203125,2238.015869140625,-7380.03173828125,8557.1201171875,0.0,0.0,0.0,9950.500265544442,1513.1094436466703,5679.975142349907,9702.28864731673,9787.310108589276
1781983119.7868383,49113.368630882,0.0,0.0,0.0,6201.60009765625,-1252.800048828125,2594.400146484375,5865.60009765625,-4240.80029296875,0.0,0.0,0.0,3129.60009765625,16.80000114440918,4524.0,-2294.400146484375,2133.60009765625,0.0,0.0,0.0,-7120.60791015625,855.7119750976562,2238.015869140625,-7376.16015625,8564.8642578125,0.0,0.0,0.0,9947.728260898555,1517.2452625425253,5675.050938150548,9699.344059701283,9792.524508844319
1781983119.8111713,49113.392964136,0.0,0.0,0.0,6194.400390625,-1255.2000732421875,2592.0,5863.2001953125,-4245.60009765625,0.0,0.0,0.0,3129.60009765625,19.200000762939453,4528.80029296875,-2292.0,2133.60009765625,0.0,0.0,0.0,-7124.47998046875,847.968017578125,2241.887939453125,-7372.2880859375,8564.8642578125,0.0,0.0,0.0,9946.014677383357,1514.9077934751888,5679.309608276275,9694.380441903884,9794.604092085172
1781983119.8330112,49113.414803887,0.0,0.0,0.0,6199.2001953125,-1250.4000244140625,2594.400146484375,5865.60009765625,-4245.60009765625,0.0,0.0,0.0,3127.2001953125,19.200000762939453,4528.80029296875,-2299.2001953125,2128.800048828125,0.0,0.0,0.0,-7120.60791015625,847.968017578125,2245.760009765625,-7372.2880859375,8560.9921875,0.0,0.0,0.0,9945.477421084663,1510.933029594416,5681.934726405653,9697.536680302172,9790.17349547726
1781983119.8431644,49113.424956644,0.0,0.0,0.0,6201.60009765625,-1250.4000244140625,2596.800048828125,5865.60009765625,-4245.60009765625,0.0,0.0,0.0,3124.800048828125,16.80000114440918,4528.80029296875,-2294.400146484375,2128.800048828125,0.0,0.0,0.0,-7116.73583984375,851.8399658203125,2238.015869140625,-7376.16015625,8560.9921875,0.0,0.0,0.0,9943.447497247762,1513.0808929009352,5679.975142349907,9699.344059701283,9790.17349547726
1781983119.8529248,49113.434717776,0.0,0.0,0.0,6201.60009765625,-1248.0,2592.0,5865.60009765625,-4243.2001953125,0.0,0.0,0.0,3127.2001953125,19.200000762939453,4528.80029296875,-2292.0,2128.800048828125,0.0,0.0,0.0,-7124.47998046875,851.8399658203125,2238.015869140625,-7380.03173828125,8564.8642578125,0.0,0.0,0.0,9949.745716595602,1511.126721158106,5677.782236412304,9701.721340239761,9792.519456204554
1781983119.862925,49113.444717625,0.0,0.0,0.0,6204.00048828125,-1250.4000244140625,2596.800048828125,5865.60009765625,-4243.2001953125,0.0,0.0,0.0,3127.2001953125,16.80000114440918,4528.80029296875,-2294.400146484375,2126.400146484375,0.0,0.0,0.0,-7128.35205078125,847.968017578125,2245.760009765625,-7368.416015625,8560.9921875,0.0,0.0,0.0,9954.014571017755,1510.9044377221596,5683.030935042505,9693.45609765328,9788.611378275513
1781983119.8706224,49113.452415139,0.0,0.0,0.0,6201.60009765625,-1248.0,2594.400146484375,5868.0,-4245.60009765625,0.0,0.0,0.0,3127.2001953125,16.80000114440918,4531.2001953125,-2296.800048828125,2131.2001953125,0.0,0.0,0.0,-7120.60791015625,851.8399658203125,2238.015869140625,-7376.16015625,8553.248046875,0.0,0.0,0.0,9946.973501673376,1511.098132950737,5680.792406047192,9701.363466799237,9783.92490839386
1781983119.8813348,49113.463126949,0.0,0.0,0.0,6204.00048828125,-1245.60009765625,2594.400146484375,5868.0,-4243.2001953125,0.0,0.0,0.0,3124.800048828125,21.600000381469727,4531.2001953125,-2294.400146484375,2128.800048828125,0.0,0.0,0.0,-7124.47998046875,847.968017578125,2245.760009765625,-7376.16015625,8564.8642578125,0.0,0.0,0.0,9950.488048123581,1506.9956609536453,5683.847759356393,9700.795569582813,9792.519456204554
1781983119.8823905,49113.464183126,0.0,0.0,0.0,6204.00048828125,-1245.60009765625,2594.400146484375,5865.60009765625,-4248.0,0.0,0.0,0.0,3129.60009765625,16.80000114440918,4528.80029296875,-2296.800048828125,2128.800048828125,0.0,0.0,0.0,-7128.35205078125,847.968017578125,2245.760009765625,-7376.16015625,8564.8642578125,0.0,0.0,0.0,9954.768796397095,1506.9345049321444,5681.934726405653,9699.912041898726,9794.600216580802
1781983119.890799,49113.472591414,0.0,0.0,0.0,6199.2001953125,-1248.0,2599.2001953125,5865.60009765625,-4250.400390625,0.0,0.0,0.0,3132.000244140625,16.80000114440918,4528.80029296875,-2296.800048828125,2128.800048828125,0.0,0.0,0.0,-7128.35205078125,851.8399658203125,2245.760009765625,-7380.03173828125,8557.1201171875,0.0,0.0,0.0,9952.532921359101,1511.098132950737,5684.128057175425,9702.856457145002,9788.871121252481
1781983119.8915558,49113.4733482,0.0,0.0,0.0,6199.2001953125,-1248.0,2599.2001953125,5865.60009765625,-4250.400390625,0.0,0.0,0.0,3132.000244140625,16.80000114440918,4528.80029296875,-2292.0,2128.800048828125,0.0,0.0,0.0,-7120.60791015625,847.968017578125,2241.887939453125,-7376.16015625,8557.1201171875,0.0,0.0,0.0,9946.987765200038,1508.9188178539716,5682.599342024014,9698.776580387603,9788.871121252481
1781983119.9009497,49113.482742006,0.0,0.0,0.0,6199.2001953125,-1252.800048828125,2599.2001953125,5868.0,-4248.0,0.0,0.0,0.0,3124.800048828125,19.200000762939453,4526.400390625,-2296.800048828125,2131.2001953125,0.0,0.0,0.0,-7120.60791015625,847.968017578125,2241.887939453125,-7376.16015625,8560.9921875,0.0,0.0,0.0,9944.722993472395,1512.919813211667,5680.686902534593,9701.363466799237,9791.736593012298
1781983119.9010415,49113.482833541,0.0,0.0,0.0,6199.2001953125,-1250.4000244140625,2594.400146484375,5865.60009765625,-4248.0,0.0,0.0,0.0,3124.800048828125,19.200000762939453,4526.400390625,-2296.800048828125,2131.2001953125,0.0,0.0,0.0,-7120.60791015625,847.968017578125,2241.887939453125,-7372.2880859375,8560.9921875,0.0,0.0,0.0,9944.722993472395,1510.933029594416,5678.492242611032,9696.967907133543,9791.736593012298
1781983119.9107783,49113.492570166,0.0,0.0,0.0,6199.2001953125,-1252.800048828125,2596.800048828125,5865.60009765625,-4248.0,0.0,0.0,0.0,3132.000244140625,16.80000114440918,4528.80029296875,-2292.0,2128.800048828125,0.0,0.0,0.0,-7120.60791015625,847.968017578125,2238.015869140625,-7376.16015625,8557.1201171875,0.0,0.0,0.0,9946.987765200038,1512.8912588872936,5679.975142349907,9698.776580387603,9787.829092698015
1781983119.9117417,49113.493534947,0.0,0.0,0.0,6199.2001953125,-1252.800048828125,2596.800048828125,5863.2001953125,-4245.60009765625,0.0,0.0,0.0,3132.000244140625,16.80000114440918,4528.80029296875,-2292.0,2128.800048828125,0.0,0.0,0.0,-7116.73583984375,840.2239990234375,2245.760009765625,-7376.16015625,8560.9921875,0.0,0.0,0.0,9944.216289128872,1508.5644072816851,5683.030935042505,9697.32536223069,9790.17349547726
1781983119.9202657,49113.502058928,0.0,0.0,0.0,6201.60009765625,-1250.4000244140625,2599.2001953125,5865.60009765625,-4243.2001953125,0.0,0.0,0.0,3129.60009765625,19.200000762939453,4526.400390625,-2294.400146484375,2128.800048828125,0.0,0.0,0.0,-7124.47998046875,847.968017578125,2241.887939453125,-7372.2880859375,8557.1201171875,0.0,0.0,0.0,9950.500265544442,1510.933029594416,5680.686902534593,9696.399752478677,9785.746892566029
1781983119.9316096,49113.513402196,0.0,0.0,0.0,6199.2001953125,-1248.0,2594.400146484375,5870.400390625,-4248.0,0.0,0.0,0.0,3127.2001953125,19.200000762939453,4531.2001953125,-2294.400146484375,2124.0,0.0,0.0,0.0,-7120.60791015625,844.0960083007812,2249.632080078125,-7380.03173828125,8560.9921875,0.0,0.0,0.0,9945.477421084663,1506.7749371616883,5685.378775929957,9705.191458002064,9790.171971647691
