timestamp_unix_s,timestamp_perf_s,sensor1_x,sensor2_x,sensor3_x,sensor4_x,sensor5_x,sensor6_x,sensor7_x,sensor8_x,sensor1_y,sensor2_y,sensor3_y,sensor4_y,sensor5_y,sensor6_y,sensor7_y,sensor8_y,sensor1_z,sensor2_z,sensor3_z,sensor4_z,sensor5_z,sensor6_z,sensor7_z,sensor8_z,sensor1_mag,sensor2_mag,sensor3_mag,sensor4_mag,sensor5_mag,sensor6_mag,sensor7_mag,sensor8_mag
1781982424.787108,48418.368900598,0.0,78640.8046875,0.0,78640.8046875,-1819.2000732421875,1989.60009765625,-1003.2000122070312,-5436.0,0.0,78640.8046875,0.0,78640.8046875,122.4000015258789,4180.80029296875,-628.800048828125,2359.2001953125,0.0,126873.8203125,0.0,126873.8203125,367.8399963378906,1839.199951171875,-2629.087890625,8150.56005859375,0.0,168717.8668798405,0.0,168717.8668798405,1860.047561156374,4981.99318532974,2883.3839325572744,10077.080471560515
1781982424.80343,48418.38522344,0.0,-4363.2001953125,0.0,78640.8046875,-1816.800048828125,1987.2000732421875,-1005.6000366210938,-5426.400390625,0.0,-3316.800048828125,0.0,78640.8046875,120.00000762939453,4176.0,-626.4000244140625,2359.2001953125,0.0,-2613.60009765625,0.0,126873.8203125,371.7120056152344,1843.072021484375,-2629.087890625,8150.56005859375,0.0,6072.032936237258,0.0,168717.8668798405,1858.3143529477009,4978.438972958517,2883.6975501722254,10071.905282997921
1781982424.8165112,48418.39830398,0.0,-4363.2001953125,0.0,78640.8046875,-1819.2000732421875,1989.60009765625,-1003.2000122070312,-5428.80029296875,0.0,-3316.800048828125,0.0,78640.8046875,127.20000457763672,4173.60009765625,-631.2000122070312,2359.2001953125,0.0,-2613.60009765625,0.0,126873.8203125,375.583984375,1839.199951171875,-2629.087890625,8150.56005859375,0.0,6072.032936237258,0.0,168717.8668798405,1861.9162379032875,4975.952449947713,2883.908260769291,10073.198471748876
1781982424.8380628,48418.419855099,0.0,-4370.400390625,0.0,78640.8046875,-1819.2000732421875,1989.60009765625,-1008.0000610351562,-5431.2001953125,0.0,-3314.400146484375,0.0,78640.8046875,122.4000015258789,4180.80029296875,-631.2000122070312,2359.2001953125,0.0,-2613.60009765625,0.0,126873.8203125,375.583984375,1835.3280029296875,-2629.087890625,8154.43212890625,0.0,6075.899388227192,0.0,168717.8668798405,1861.5944768334793,4980.565080050578,2885.5815211301947,10077.624941823524
1781982424.8572676,48418.439060974,0.0,-4363.2001953125,0.0,4790.400390625,-1821.60009765625,1989.60009765625,-1005.6000366210938,-5431.2001953125,0.0,-3314.400146484375,0.0,2791.2001953125,122.4000015258789,4176.0,-624.0,2356.800048828125,0.0,-2613.60009765625,0.0,-7260.0,371.7120056152344,1843.072021484375,-2621.343994140625,8158.30419921875,0.0,6070.722341357694,0.0,9134.8965200933,1863.1635707240775,4979.397456015362,2876.117481826754,10080.196894838367
1781982424.8678117,48418.449604412,0.0,-4368.0,0.0,4790.400390625,-1821.60009765625,1992.0001220703125,-1000.800048828125,-5431.2001953125,0.0,-3316.800048828125,0.0,2796.0,124.80000305175781,4178.400390625,-628.800048828125,2359.2001953125,0.0,-2609.72802734375,0.0,-7267.744140625,371.7120056152344,1843.072021484375,-2625.216064453125,8150.56005859375,0.0,6073.818151756747,0.0,9142.519171218028,1863.3227771004888,4982.369796299929,2879.0188648571557,10074.492066197126
1781982424.879078,48418.460870232,0.0,-4365.60009765625,0.0,4792.80029296875,-1819.2000732421875,1984.800048828125,-1005.6000366210938,-5433.60009765625,0.0,-3316.800048828125,0.0,2788.800048828125,122.4000015258789,4178.400390625,-628.800048828125,2361.60009765625,0.0,-2617.471923828125,0.0,-7267.744140625,363.9679870605469,1839.199951171875,-2629.087890625,8150.56005859375,0.0,6075.424762812146,0.0,9141.577831764827,1859.2857129722752,4978.063631432799,2884.2198376146034,10076.348262701313
1781982424.8876772,48418.469469531,0.0,-4370.400390625,0.0,4785.60009765625,-1819.2000732421875,1987.2000732421875,-1003.2000122070312,-5431.2001953125,0.0,-3314.400146484375,0.0,2796.0,124.80000305175781,4173.60009765625,-628.800048828125,2356.800048828125,0.0,-2617.471923828125,0.0,-7263.8720703125,367.8399963378906,1831.4559326171875,-2632.9599609375,8146.68798828125,0.0,6077.5658924786085,0.0,9136.926274658974,1860.207034217417,4972.135631634429,2886.9149488335192,10070.797744475101
1781982424.8989723,48418.480764754,0.0,-4365.60009765625,0.0,4790.400390625,-1824.0001220703125,1984.800048828125,-1005.6000366210938,-5428.80029296875,0.0,-3316.800048828125,0.0,2788.800048828125,124.80000305175781,4176.0,-631.2000122070312,2361.60009765625,0.0,-2621.343994140625,0.0,-7267.744140625,375.583984375,1839.199951171875,-2625.216064453125,8154.43212890625,0.0,6077.093969339263,0.0,9140.31982528144,1866.4444313703084,4976.049004402866,2881.2157632022727,10076.893915643159
1781982424.909268,48418.491061229,0.0,-4370.400390625,0.0,4790.400390625,-1819.2000732421875,1992.0001220703125,-1005.6000366210938,-5431.2001953125,0.0,-3314.400146484375,0.0,2788.800048828125,124.80000305175781,4171.2001953125,-628.800048828125,2359.2001953125,0.0,-2613.60009765625,0.0,-7263.8720703125,379.45599365234375,1843.072021484375,-2625.216064453125,8150.56005859375,0.0,6075.899388227192,0.0,9137.241327047783,1862.5388045259047,4976.332990474179,2880.690944916055,10074.492066197126
