timestamp_unix_s,timestamp_perf_s,sensor1_x,sensor2_x,sensor3_x,sensor4_x,sensor5_x,sensor6_x,sensor7_x,sensor8_x,sensor1_y,sensor2_y,sensor3_y,sensor4_y,sensor5_y,sensor6_y,sensor7_y,sensor8_y,sensor1_z,sensor2_z,sensor3_z,sensor4_z,sensor5_z,sensor6_z,sensor7_z,sensor8_z,sensor1_mag,sensor2_mag,sensor3_mag,sensor4_mag,sensor5_mag,sensor6_mag,sensor7_mag,sensor8_mag
1781983177.1704252,49170.752218129,-264.0,6160.80029296875,5860.80029296875,-1255.2000732421875,16188.619140625,0.0,-4236.0,2580.0,-468.0000305175781,3124.800048828125,-2277.60009765625,19.200000762939453,0.0,23.520000457763672,2119.2001953125,4514.400390625,1498.4639892578125,-7097.3759765625,-7360.671875,847.968017578125,0.0,0.0,8533.8876953125,2238.015869140625,1591.890183293713,9904.169896951818,9680.698979429242,1514.9077934751888,16188.619140625,23.520000457763672,9760.22257246312,5660.823784344503
1781983177.1891024,49170.770895406,-266.4000244140625,6165.60009765625,5865.60009765625,-1257.60009765625,16188.619140625,0.0,-4236.0,2575.2001953125,-458.4000244140625,3132.000244140625,-2280.0,19.200000762939453,0.0,23.520000457763672,2116.800048828125,4512.0,1506.2080078125,-7101.248046875,-7368.416015625,844.0960083007812,0.0,0.0,8530.015625,2241.887939453125,1596.7974568457723,9912.203282659295,9690.057744149104,1514.7358571327277,16188.619140625,23.520000457763672,9756.316159773774,5658.25605456336
1781983177.2040193,49170.785811535,-259.20001220703125,6163.2001953125,5858.400390625,-1255.2000732421875,16188.619140625,0.0,-4236.0,2577.60009765625,-456.0000305175781,3124.800048828125,-2277.60009765625,19.200000762939453,0.0,23.520000457763672,2116.800048828125,4514.400390625,1506.2080078125,-7097.3759765625,-7364.5439453125,844.0960083007812,0.0,0.0,8533.8876953125,2234.14404296875,1594.924210412099,9905.662912967651,9682.191118964649,1512.7438431954706,16188.619140625,23.520000457763672,9759.701718952523,5658.200487349791
1781983177.232276,49170.814068766,-266.4000244140625,6165.60009765625,5865.60009765625,-1255.2000732421875,16188.619140625,0.0,-4238.400390625,2577.60009765625,-458.4000244140625,3127.2001953125,-2282.400146484375,19.200000762939453,0.0,23.520000457763672,2119.2001953125,4516.80029296875,1510.0799560546875,-7093.50390625,-7372.2880859375,840.2239990234375,0.0,0.0,8530.015625,2241.887939453125,1600.4502582300872,9905.14024604222,9693.567277135538,1510.5867179448612,16188.619140625,23.520000457763672,9757.879580206287,5663.1765541139075
1781983177.2603211,49170.842113846,-254.40000915527344,6165.60009765625,5863.2001953125,-1252.800048828125,16188.619140625,0.0,-4233.60009765625,2575.2001953125,-463.20001220703125,3127.2001953125,-2284.800048828125,19.200000762939453,0.0,23.520000457763672,2121.60009765625,4514.400390625,1513.9520263671875,-7093.50390625,-7356.7998046875,844.0960083007812,0.0,0.0,8530.015625,2238.015869140625,1603.5349556863766,9905.14024604222,9680.905492756738,1510.7530154205756,16188.619140625,23.520000457763672,9756.317098372427,5658.6378187102555
1781983177.2713246,49170.85311738,-256.8000183105469,6163.2001953125,5860.80029296875,-1260.0,16188.619140625,0.0,-4233.60009765625,2577.60009765625,-458.4000244140625,3122.400146484375,-2282.400146484375,19.200000762939453,0.0,23.520000457763672,2119.2001953125,4514.400390625,1510.0799560546875,-7085.759765625,-7364.5439453125,836.3519897460938,0.0,0.0,8530.015625,2245.760009765625,1598.8803286879345,9896.585814229862,9684.773514397406,1512.4329045552888,16188.619140625,23.520000457763672,9755.795498955054,5662.797115540619
1781983177.2831006,49170.864892885,-254.40000915527344,6163.2001953125,5858.400390625,-1257.60009765625,16188.619140625,0.0,-4233.60009765625,2580.0,-460.8000183105469,3129.60009765625,-2277.60009765625,19.200000762939453,0.0,23.520000457763672,2119.2001953125,4509.60009765625,1513.9520263671875,-7093.50390625,-7360.671875,847.968017578125,0.0,0.0,8522.271484375,2238.015869140625,1602.8433359734559,9904.404630604207,9679.246240959827,1516.8969656801619,16188.619140625,23.520000457763672,9749.025105521003,5656.996382472463
1781983177.2925599,49170.874352618,-252.00001525878906,6160.80029296875,5865.60009765625,-1255.2000732421875,16188.619140625,0.0,-4233.60009765625,2577.60009765625,-463.20001220703125,3127.2001953125,-2282.400146484375,21.600000381469727,0.0,23.520000457763672,2116.800048828125,4514.400390625,1510.0799560546875,-7097.3759765625,-7368.416015625,844.0960083007812,0.0,0.0,8530.015625,2241.887939453125,1599.4998382860658,9904.927413368201,9690.622761908335,1512.7762078751057,16188.619140625,23.520000457763672,9755.274409074196,5661.262640381387
1781983177.3030465,49170.884839223,-252.00001525878906,6163.2001953125,5865.60009765625,-1257.60009765625,16188.619140625,0.0,-4231.2001953125,2572.800048828125,-460.8000183105469,3129.60009765625,-2277.60009765625,16.80000114440918,0.0,23.520000457763672,2119.2001953125,4514.400390625,1506.2080078125,-7085.759765625,-7364.5439453125,844.0960083007812,0.0,0.0,8530.015625,2241.887939453125,1595.1499074895532,9898.85977650457,9686.549139549532,1514.7073370432897,16188.619140625,23.520000457763672,9754.754283085209,5659.078768774166
1781983177.31358,49170.895372771,-254.40000915527344,6163.2001953125,5863.2001953125,-1252.800048828125,16188.619140625,0.0,-4236.0,2575.2001953125,-463.20001220703125,3124.800048828125,-2280.0,19.200000762939453,0.0,23.520000457763672,2116.800048828125,4516.80029296875,1510.0799560546875,-7089.6318359375,-7364.5439453125,847.968017578125,0.0,0.0,8533.8876953125,2238.015869140625,1599.879710992337,9900.11573476769,9685.660744252378,1512.919813211667,16188.619140625,23.520000457763672,9759.701718952523,5660.552619932562
