timestamp_unix_s,timestamp_perf_s,sensor1_x,sensor2_x,sensor3_x,sensor4_x,sensor5_x,sensor6_x,sensor7_x,sensor8_x,sensor1_y,sensor2_y,sensor3_y,sensor4_y,sensor5_y,sensor6_y,sensor7_y,sensor8_y,sensor1_z,sensor2_z,sensor3_z,sensor4_z,sensor5_z,sensor6_z,sensor7_z,sensor8_z,sensor1_mag,sensor2_mag,sensor3_mag,sensor4_mag,sensor5_mag,sensor6_mag,sensor7_mag,sensor8_mag
1781982898.7137709,48892.295563561,0.0,0.0,0.0,5918.400390625,-1178.4000244140625,2433.60009765625,5685.60009765625,-4548.0,0.0,0.0,0.0,3067.2001953125,-38.400001525878906,4384.80029296875,-2208.0,2364.0,0.0,0.0,0.0,-7019.93603515625,758.9119873046875,2176.06396484375,-7306.4638671875,8332.5439453125,0.0,0.0,0.0,9680.634388280576,1402.158543864067,5466.638585421835,9517.653424714796,9782.84665118308
1781982898.7321165,48892.313909307,0.0,0.0,0.0,5908.80029296875,-1180.800048828125,2436.0,5688.0,-4552.80029296875,0.0,0.0,0.0,3067.2001953125,-31.200000762939453,4380.0,-2205.60009765625,2364.0,0.0,0.0,0.0,-7031.5517578125,755.0399780273438,2179.93603515625,-7310.3359375,8328.671875,0.0,0.0,0.0,9683.199784322778,1401.9085433007538,5465.401825792203,9521.503416471858,9781.78213359265
1781982898.7461922,48892.32798492,0.0,0.0,0.0,5916.0,-1180.800048828125,2436.0,5695.2001953125,-4550.400390625,0.0,0.0,0.0,3067.2001953125,-38.400001525878906,4382.400390625,-2208.0,2361.60009765625,0.0,0.0,0.0,-7031.5517578125,755.0399780273438,2179.93603515625,-7298.7197265625,8332.5439453125,0.0,0.0,0.0,9687.59480784168,1402.0872597128973,5467.3256991990975,9517.451282333948,9783.383225490768
1781982898.773323,48892.355116132,0.0,0.0,0.0,5911.2001953125,-1180.800048828125,2440.800048828125,5690.400390625,-4550.400390625,0.0,0.0,0.0,3067.2001953125,-40.80000305175781,4384.80029296875,-2200.800048828125,2361.60009765625,0.0,0.0,0.0,-7035.423828125,751.16796875,2176.06396484375,-7298.7197265625,8328.671875,0.0,0.0,0.0,9687.476102088542,1400.0738240669764,5469.847609090194,9512.911599897247,9780.085579260858
1781982898.7956412,48892.377434397,0.0,0.0,0.0,5913.60009765625,-1178.4000244140625,2436.0,5692.80029296875,-4550.400390625,0.0,0.0,0.0,3067.2001953125,-33.60000228881836,4382.400390625,-2205.60009765625,2361.60009765625,0.0,0.0,0.0,-7019.93603515625,762.7839965820312,2176.06396484375,-7306.4638671875,8336.416015625,0.0,0.0,0.0,9677.700403030169,1404.1349661391273,5465.782978022605,9521.400170611614,9786.681292543411
1781982898.8051734,48892.386966585,0.0,0.0,0.0,5913.60009765625,-1178.4000244140625,2436.0,5688.0,-4555.2001953125,0.0,0.0,0.0,3062.400146484375,-38.400001525878906,4382.400390625,-2208.0,2361.60009765625,0.0,0.0,0.0,-7031.5517578125,762.7839965820312,2176.06396484375,-7306.4638671875,8336.416015625,0.0,0.0,0.0,9684.610518497044,1404.2580258264172,5465.782978022605,9519.08725889812,9788.913924751512
1781982898.8146994,48892.396492274,0.0,0.0,0.0,5918.400390625,-1180.800048828125,2436.0,5688.0,-4552.80029296875,0.0,0.0,0.0,3064.800048828125,-38.400001525878906,4380.0,-2208.0,2359.2001953125,0.0,0.0,0.0,-7035.423828125,755.0399780273438,2176.06396484375,-7302.591796875,8332.5439453125,0.0,0.0,0.0,9691.111957066436,1402.0872597128973,5463.85856140983,9516.11553900992,9783.920720742932
1781982898.8149755,48892.396768154,0.0,0.0,0.0,5918.400390625,-1178.4000244140625,2433.60009765625,5688.0,-4552.80029296875,0.0,0.0,0.0,3064.800048828125,-36.0,4380.0,-2205.60009765625,2364.0,0.0,0.0,0.0,-7019.93603515625,755.0399780273438,2176.06396484375,-7302.591796875,8332.5439453125,0.0,0.0,0.0,9679.874196534389,1400.0028521251643,5462.789014267713,9515.558982139059,9785.079208070843
1781982898.8256338,48892.407426572,0.0,0.0,0.0,5913.60009765625,-1178.4000244140625,2436.0,5688.0,-4550.400390625,0.0,0.0,0.0,3067.2001953125,-36.0,4382.400390625,-2210.400146484375,2359.2001953125,0.0,0.0,0.0,-7031.5517578125,758.9119873046875,2183.80810546875,-7302.591796875,8320.927734375,0.0,0.0,0.0,9686.129426965195,1402.094869120422,5468.8707266913125,9516.672725241957,9772.911932338988
1781982898.8342462,48892.416039369,0.0,0.0,0.0,5916.0,-1176.0,2436.0,5690.400390625,-4550.400390625,0.0,0.0,0.0,3064.800048828125,-33.60000228881836,4380.0,-2210.400146484375,2361.60009765625,0.0,0.0,0.0,-7027.68017578125,755.0399780273438,2176.06396484375,-7306.4638671875,8336.416015625,0.0,0.0,0.0,9684.025195772967,1397.923577515359,5463.85856140983,9521.078702317285,9786.681292543411
